Sector_Rank,Ticker,Name,Exchange,Major_Sector,Detailed_Sector,Total_Score,Trend_Score,MeanReversion_Score,Volume_Score,Volatility_Score,Momentum_Score,Confidence,Trend_Strength,MeanReversion_Strength,Volume_Confirmation,Signal_Type,Current_Price,Timestamp,Analysis_Date
1,INHD,Inno Holdings Inc. Common Stock,XNAS,Materials,STEEL PIPE & TUBES,0.5669921172760023,0.20609605071149617,0.0,0.22489606656450611,0.0,0.136,0.9099887389657174,0.7360573239696291,0.0,1.0,LONG,1.3700000047683716,2025-12-26 05:00:00,2025-12-28
2,NEXM,NexMetals Mining Corp. Common Shares,XNAS,Materials,METAL MINING,0.5510441000053838,0.08382368216721377,0.09999999999999998,0.21431840549245396,0.016902012345716144,0.136,0.9872058571505482,0.29937029345433486,0.3999999999999999,1.0,SHORT,4.119999885559082,2025-12-26 05:00:00,2025-12-28
3,CNEY,CN Energy Group Inc. Class A Ordinary Shares,XNAS,Materials,Basic Materials,0.5185002419825746,0.28,0.0,0.10250024198257464,0.0,0.136,0.740714631403678,1.0,0.0,0.025002419825746282,LONG,0.5306000113487244,2025-12-26 05:00:00,2025-12-28
4,ARQ,"Arq, Inc. Common Stock",XNAS,Materials,MISCELLANEOUS CHEMICAL PRODUCTS,0.508979209549195,0.23421814631526972,0.0,0.12938588930055603,0.012441505523906849,0.13293366840946227,0.7271131564988499,0.8364933796973918,0.0,0.29385889300556023,LONG,3.4100000858306885,2025-12-26 05:00:00,2025-12-28
5,HYMC,Hycroft Mining Holding Corporation Class A Common Stock,XNAS,Materials,GOLD AND SILVER ORES,0.49598757535829774,0.18055125841570854,0.0,0.1794363169425892,0.0,0.136,0.9085536790832824,0.6448259229132447,0.0,0.7943631694258919,SHORT,25.010000228881836,2025-12-26 05:00:00,2025-12-28
6,AUGO,Aura Minerals Inc. Common Shares,XNAS,Materials,Basic Materials,0.4903687207335392,0.16629068076299675,0.0,0.1630304887381503,0.05,0.11104755123239217,0.800526743905056,0.5938952884392741,0.0,0.630304887381503,SHORT,54.060001373291016,2025-12-26 05:00:00,2025-12-28
7,ZEUS,"Olympic Steel, Inc.",XNAS,Materials,WHOLESALE-METALS SERVICE CENTERS & OFFICES,0.47454823096731713,0.21364075866856339,0.0,0.13705520719947262,0.05,0.07385226509928115,0.7779260442390243,0.7630027095305835,0.0,0.3705520719947261,LONG,44.77000045776367,2025-12-26 05:00:00,2025-12-28
8,GIFI,Gulf Island Fabrication Inc,XNAS,Materials,FABRICATED STRUCTURAL METAL PRODUCTS,0.47377785385670285,0.28,0.0,0.1282846355627663,0.03103622632071242,0.034456991973224084,0.6768255055095754,1.0,0.0,0.28284635562766297,SHORT,11.9399995803833,2025-12-26 05:00:00,2025-12-28
9,AQMS,"Aqua Metals, Inc. Common Stock",XNAS,Materials,SECONDARY SMELTING & REFINING OF NONFERROUS METALS,0.4716996474836944,0.17653437641856387,0.0,0.15916527106513054,0.0,0.136,0.7738566392624205,0.6304799157805852,0.0,0.5916527106513053,SHORT,4.849999904632568,2025-12-26 05:00:00,2025-12-28
10,LVRO,Lavoro Limited Class A Ordinary Shares,XNAS,Materials,Basic Materials,0.4673094817630894,0.14623645141761193,0.0,0.18507303034547748,0.0,0.136,0.7675849739472704,0.5222730407771854,0.0,0.8507303034547747,LONG,0.5950000286102295,2025-12-26 05:00:00,2025-12-28
